id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3474,Listing_3474,570,Host_585,Queens,Neighborhood_174,40.75620421892721,-73.7420960210562,Entire home/apt,125,2,21,2019-09-10 21:14:22.012402484,0.7565795634484722,6,304
3475,Listing_3475,387,Host_214,Bronx,Neighborhood_73,40.871952847412935,-73.92755754893884,Private room,62,30,29,2019-09-10 22:59:13.190638128,0.9500771370620551,6,165
3476,Listing_3476,264,Host_778,Bronx,Neighborhood_28,40.9002351368676,-73.80709421710354,Private room,78,1,29,2019-09-11 00:44:04.368873776,0.8688784322606311,0,92
3477,Listing_3477,90,Host_360,Staten Island,Neighborhood_195,40.51414861449776,-74.14898227524286,Entire home/apt,180,3,21,2019-09-11 02:28:55.547109424,0.5251128744080631,5,156
3478,Listing_3478,488,Host_663,Brooklyn,Neighborhood_11,40.62369147377247,-73.8554761073554,Private room,109,1,25,2019-09-11 04:13:46.725345072,0.7354427147176066,2,297
3479,Listing_3479,587,Host_235,Brooklyn,Neighborhood_148,40.72006214528746,-73.9806313390869,Private room,119,3,32,2019-09-11 05:58:37.903580716,5.9754617092039615,4,108
3480,Listing_3480,957,Host_973,Brooklyn,Neighborhood_87,40.71513198484823,-73.98495235357865,Private room,130,1,19,2019-09-11 07:43:29.081816364,1.6331101773027359,3,205
3481,Listing_3481,853,Host_728,Manhattan,Neighborhood_158,40.70183498764541,-73.98750462715496,Entire home/apt,324,2,22,2019-09-11 09:28:20.260052012,2.868288642871178,2,278
3482,Listing_3482,261,Host_397,Brooklyn,Neighborhood_101,40.582914900861276,-73.85058159647795,Entire home/apt,214,1,30,2019-09-11 11:13:11.438287660,4.9296922172127005,3,153
3483,Listing_3483,488,Host_304,Manhattan,Neighborhood_36,40.77905562387626,-74.00188627579652,Private room,157,1,25,2019-09-11 12:58:02.616523308,0.7098280445273095,2,337
3484,Listing_3484,794,Host_109,Bronx,Neighborhood_100,40.85305684685241,-73.8267371106434,Private room,46,3,21,2019-09-11 14:42:53.794758952,1.9041900378526424,7,344
3485,Listing_3485,341,Host_857,Brooklyn,Neighborhood_119,40.6249004685784,-74.00779538473223,Private room,120,7,30,2019-09-11 16:27:44.972994600,0.9557161213055758,5,227
3486,Listing_3486,329,Host_812,Brooklyn,Neighborhood_98,40.66374331196561,-73.96793727447141,Private room,80,1,23,2019-09-11 18:12:36.151230248,0.37533669616444043,5,165
3487,Listing_3487,401,Host_861,Brooklyn,Neighborhood_196,40.62882769724469,-73.9964872753837,Entire home/apt,61,7,19,2019-09-11 19:57:27.329465896,5.7645202837830505,0,277
3488,Listing_3488,357,Host_976,Manhattan,Neighborhood_88,40.754454785371244,-73.94755192557389,Entire home/apt,202,1,30,2019-09-11 21:42:18.507701540,5.150147016109218,5,209
3489,Listing_3489,755,Host_832,Manhattan,Neighborhood_36,40.747548380618326,-74.0137869024882,Entire home/apt,152,3,24,2019-09-11 23:27:09.685937188,5.275787969221547,7,267
3490,Listing_3490,499,Host_808,Brooklyn,Neighborhood_58,40.68519185091945,-73.9463283467396,Entire home/apt,118,30,20,2019-09-12 01:12:00.864172836,5.212080798794263,3,62
3491,Listing_3491,834,Host_390,Manhattan,Neighborhood_28,40.79046734375317,-74.01185623373354,Private room,69,1,24,2019-09-12 02:56:52.042408484,0.9274010053527701,1,111
3492,Listing_3492,435,Host_120,Queens,Neighborhood_39,40.76615424231063,-73.86205664737186,Entire home/apt,118,2,30,,4.709981377404634,4,339
3493,Listing_3493,119,Host_840,Bronx,Neighborhood_66,40.80354219446606,-73.78863883129341,Entire home/apt,121,1,21,2019-09-12 06:26:34.398879776,4.367227210603709,4,185
3494,Listing_3494,47,Host_610,Bronx,Neighborhood_171,40.87868298838094,-73.9245086748044,Private room,88,1,19,2019-09-12 08:11:25.577115424,5.552492162547494,2,365
3495,Listing_3495,168,Host_210,Queens,Neighborhood_5,40.71227613074887,-73.76587062746222,Entire home/apt,137,3,25,2019-09-12 09:56:16.755351072,1.3159336335790002,1,112
3496,Listing_3496,348,Host_427,Manhattan,Neighborhood_141,40.772024540077496,-73.9606432040797,Shared room,61,2,22,2019-09-12 11:41:07.933586720,2.484266321253927,3,73
3497,Listing_3497,504,Host_544,Bronx,Neighborhood_9,40.823902880118176,-73.77489597566579,Shared room,49,30,30,2019-09-12 13:25:59.111822368,,5,132
3498,Listing_3498,539,Host_945,Bronx,Neighborhood_103,40.792367824021156,-73.86768450762186,Private room,126,1,21,2019-09-12 15:10:50.290058012,1.5475069099008016,2,116
3499,Listing_3499,296,Host_330,Manhattan,Neighborhood_57,40.702483440748004,-74.01406171871953,Entire home/apt,182,2,21,2019-09-12 16:55:41.468293660,3.9142901251370272,2,98
3500,Listing_3500,513,Host_226,Queens,Neighborhood_27,40.708645715975955,-73.70913520415462,Entire home/apt,230,2,26,2019-09-12 18:40:32.646529308,0.9836600987846345,3,336
3501,Listing_3501,174,Host_727,Manhattan,Neighborhood_189,40.73183252130563,-73.99689783935206,Entire home/apt,262,7,32,2019-09-12 20:25:23.824764956,2.7888427177990773,1,306
3502,Listing_3502,395,Host_635,Bronx,Neighborhood_103,40.792728047628316,-73.88359767250112,Entire home/apt,345,1,26,2019-09-12 22:10:15.003000600,3.8798426845607836,4,296
3503,Listing_3503,679,Host_147,Staten Island,Neighborhood_178,40.513102198272215,-74.10927714787653,Entire home/apt,51,30,24,2019-09-12 23:55:06.181236248,0.7818184024202561,3,149
3504,Listing_3504,530,Host_340,Manhattan,Neighborhood_82,40.789462026906804,-73.93569051372816,Shared room,82,2,28,2019-09-13 01:39:57.359471896,1.541880824026427,2,30
3505,Listing_3505,603,Host_564,Bronx,Neighborhood_162,40.88631214189503,-73.91128379810549,Entire home/apt,84,2,29,2019-09-13 03:24:48.537707544,5.8041963474259886,3,156
3506,Listing_3506,303,Host_180,Queens,Neighborhood_85,40.71413451059883,-73.75736488270556,Private room,84,1,34,,4.772575990023508,3,188
3507,Listing_3507,202,Host_290,Staten Island,Neighborhood_65,40.539261475827466,-74.06579857584846,Entire home/apt,128,7,31,2019-09-13 06:54:30.894178836,4.061728057724337,2,15
3508,Listing_3508,996,Host_187,Brooklyn,Neighborhood_173,40.606931580619126,-73.86902067770536,Private room,154,2,28,2019-09-13 08:39:22.072414484,5.135815242607794,6,54
3509,Listing_3509,533,Host_486,Bronx,Neighborhood_87,40.89746879354525,-73.92957577288787,Private room,51,2,25,2019-09-13 10:24:13.250650132,0.0838107128333665,3,144
3510,Listing_3510,156,Host_337,Manhattan,Neighborhood_34,40.78320883176808,-73.99639193421586,Entire home/apt,192,2,21,2019-09-13 12:09:04.428885780,0.03644660640068342,6,17
3511,Listing_3511,897,Host_108,Manhattan,Neighborhood_100,40.76661833328506,-73.98712123931516,Entire home/apt,258,1,22,2019-09-13 13:53:55.607121424,0.923799815854023,4,59
3512,Listing_3512,14,Host_126,Manhattan,Neighborhood_136,40.70594029738908,-73.94529342116151,Private room,198,1,15,2019-09-13 15:38:46.785357072,2.9715427165066455,2,284
3513,Listing_3513,20,Host_773,Staten Island,Neighborhood_94,40.59005320282636,-74.15872671490227,Private room,50,3,16,2019-09-13 17:23:37.963592720,3.419842242995119,1,232
3514,Listing_3514,756,Host_706,Bronx,Neighborhood_48,40.81582588257227,-73.90609521933001,Private room,45,1,39,2019-09-13 19:08:29.141828368,0.6821311886523675,5,218
3515,Listing_3515,889,Host_809,Bronx,Neighborhood_164,40.865006315120986,-73.91640238715009,Entire home/apt,97,3,21,2019-09-13 20:53:20.320064016,0.4337137191040803,4,94
3516,Listing_3516,457,Host_34,Bronx,Neighborhood_100,40.868318924211266,-73.78539347038169,Entire home/apt,98,2,33,,4.9700047865812875,8,214
3517,Listing_3517,173,Host_438,Manhattan,Neighborhood_82,40.717609648026745,-73.93731119106752,Private room,96,1,33,2019-09-14 00:23:02.676535308,2.7868108888383505,4,105
3518,Listing_3518,445,Host_276,Brooklyn,Neighborhood_194,40.596590862791096,-73.87664344257686,Private room,87,2,32,2019-09-14 02:07:53.854770956,5.954966554733538,2,344
3519,Listing_3519,923,Host_494,Manhattan,Neighborhood_117,40.746447614571736,-73.94642954369714,Entire home/apt,180,2,23,2019-09-14 03:52:45.033006604,1.376079954678094,2,250
3520,Listing_3520,122,Host_182,Manhattan,Neighborhood_11,40.77262027876391,-73.97600958240838,Private room,153,3,28,2019-09-14 05:37:36.211242252,3.883206672598969,5,118
3521,Listing_3521,497,Host_239,Manhattan,Neighborhood_52,40.754381550684265,-73.95923538138122,Entire home/apt,319,3,30,2019-09-14 07:22:27.389477896,4.826328993186033,3,53
3522,Listing_3522,184,Host_834,Brooklyn,Neighborhood_164,40.66408971060616,-73.97891429389841,Entire home/apt,188,1,33,2019-09-14 09:07:18.567713544,5.235828936076498,0,336
3523,Listing_3523,820,Host_348,Manhattan,Neighborhood_31,40.744027917084075,-73.99473021334657,Entire home/apt,119,7,21,2019-09-14 10:52:09.745949192,1.837914092835558,0,44
3524,Listing_3524,580,Host_146,Manhattan,Neighborhood_24,40.71228877894614,-73.99103243292491,Entire home/apt,269,2,22,2019-09-14 12:37:00.924184840,1.159682297443297,5,102
3525,Listing_3525,805,Host_44,Manhattan,Neighborhood_149,40.77480036489688,-74.00423219311857,Private room,130,7,20,2019-09-14 14:21:52.102420484,1.3565674399158323,0,130
3526,Listing_3526,850,Host_871,Manhattan,Neighborhood_96,40.742441915916764,-74.00966295375983,Entire home/apt,340,1,35,,4.000456617219102,5,128
3527,Listing_3527,671,Host_816,Staten Island,Neighborhood_158,40.59112227261735,-74.21519189945548,Entire home/apt,102,1,35,2019-09-14 17:51:34.458891780,3.13397902903313,4,182
3528,Listing_3528,49,Host_499,Queens,Neighborhood_121,40.66335003051508,-73.73554039658573,Private room,53,2,16,2019-09-14 19:36:25.637127428,3.5939482957768716,1,233
3529,Listing_3529,181,Host_803,Staten Island,Neighborhood_72,40.64699103578587,-74.13197974040223,Private room,49,1,16,2019-09-14 21:21:16.815363076,0.12317170789072107,4,300
3530,Listing_3530,807,Host_975,Brooklyn,Neighborhood_97,40.65055945292659,-73.96400149199513,Private room,106,30,23,2019-09-14 23:06:07.993598720,2.3458392544224136,4,312
3531,Listing_3531,394,Host_879,Manhattan,Neighborhood_115,40.793001905881944,-73.96369221383033,Private room,106,1,42,2019-09-15 00:50:59.171834368,1.860890796510084,5,272
3532,Listing_3532,393,Host_295,Queens,Neighborhood_64,40.587834409378836,-73.81372892602118,Entire home/apt,127,1,22,2019-09-15 02:35:50.350070016,5.182687744467028,2,284
3533,Listing_3533,348,Host_999,Manhattan,Neighborhood_127,40.758369658280344,-74.00348651160759,Private room,267,1,19,2019-09-15 04:20:41.528305664,4.657552135498147,4,17
3534,Listing_3534,476,Host_771,Manhattan,Neighborhood_117,40.760342985849476,-74.01491401531679,Private room,249,1,27,2019-09-15 06:05:32.706541308,2.5774311861581607,2,233
3535,Listing_3535,141,Host_531,Manhattan,Neighborhood_39,40.765525483083906,-73.93940719548229,Private room,228,2,28,2019-09-15 07:50:23.884776956,3.7831774865067573,2,115
3536,Listing_3536,530,Host_727,Manhattan,Neighborhood_129,40.78503581052395,-73.93174112275938,Entire home/apt,527,2,30,2019-09-15 09:35:15.063012604,0.2860763624507805,4,89
3537,Listing_3537,652,Host_211,Manhattan,Neighborhood_97,40.70490498882699,-73.94461603892448,Entire home/apt,196,1,24,2019-09-15 11:20:06.241248252,3.8235087047498015,2,87
3538,Listing_3538,584,Host_893,Brooklyn,Neighborhood_170,40.65344837868075,-73.88707866312501,Private room,107,1,23,2019-09-15 13:04:57.419483900,0.5832299721266663,2,96
3539,Listing_3539,471,Host_402,Queens,Neighborhood_77,40.7220485474631,-73.72201504839765,Entire home/apt,84,1,29,2019-09-15 14:49:48.597719544,4.284112685514072,1,75
3540,Listing_3540,754,Host_990,Manhattan,Neighborhood_5,40.70877614744789,-73.94246696698289,Private room,78,1,22,2019-09-15 16:34:39.775955192,3.443030691201441,3,234
3541,Listing_3541,773,Host_231,Manhattan,Neighborhood_140,40.73552166141316,-74.01581846705002,Private room,115,3,18,2019-09-15 18:19:30.954190840,1.8029594558532374,2,106
3542,Listing_3542,263,Host_339,Bronx,Neighborhood_157,40.792046279445174,-73.84890895851919,Private room,105,3,25,2019-09-15 20:04:22.132426488,2.2250399779348533,0,142
3543,Listing_3543,143,Host_5,Manhattan,Neighborhood_3,40.76336324372661,-74.00312686022512,Private room,164,3,30,2019-09-15 21:49:13.310662136,0.5405494945989364,6,8
3544,Listing_3544,707,Host_311,Manhattan,Neighborhood_61,40.78286618044544,-73.94188182048043,Private room,237,30,17,2019-09-15 23:34:04.488897780,1.9367308224879591,0,158
3545,Listing_3545,146,Host_781,Bronx,Neighborhood_179,40.899827721244094,-73.80567488996535,Entire home/apt,148,7,24,2019-09-16 01:18:55.667133428,5.801057461777335,2,97
3546,Listing_3546,294,Host_162,Manhattan,Neighborhood_164,40.77340759156936,-74.01051458734442,Entire home/apt,229,2,34,2019-09-16 03:03:46.845369076,2.917109175703075,1,47
3547,Listing_3547,538,Host_216,Manhattan,Neighborhood_111,40.700868120922635,-74.00575214217544,Private room,135,2,25,2019-09-16 04:48:38.023604724,2.845445532311077,3,101
3548,Listing_3548,509,Host_786,Brooklyn,Neighborhood_75,40.71207307739704,-74.00202518819279,Entire home/apt,142,7,24,2019-09-16 06:33:29.201840368,3.7753727339372936,4,108
3549,Listing_3549,422,Host_836,Manhattan,Neighborhood_130,40.72372584876347,-73.97525822768642,Entire home/apt,232,2,23,2019-09-16 08:18:20.380076016,2.9066628584188834,2,101
3550,Listing_3550,571,Host_612,Brooklyn,Neighborhood_29,40.61286422340501,-73.85320528836353,Entire home/apt,175,1,22,2019-09-16 10:03:11.558311664,2.133054598577861,4,128
3551,Listing_3551,564,Host_968,Bronx,Neighborhood_41,40.80070956276276,-73.81599158312451,Private room,70,2,26,2019-09-16 11:48:02.736547312,0.837129444412356,1,120
3552,Listing_3552,417,Host_171,Manhattan,Neighborhood_29,40.76469266979657,-74.00030901287731,Entire home/apt,230,30,29,2019-09-16 13:32:53.914782960,3.7818914290007744,3,62
3553,Listing_3553,661,Host_961,Brooklyn,Neighborhood_100,40.65341677718469,-74.04801535856738,Private room,89,3,27,2019-09-16 15:17:45.093018604,4.493534536676062,1,251
3554,Listing_3554,913,Host_252,Brooklyn,Neighborhood_64,40.72531062333421,-73.89968727364462,Entire home/apt,160,1,31,2019-09-16 17:02:36.271254252,5.538615917894525,1,33
3555,Listing_3555,107,Host_681,Manhattan,Neighborhood_58,40.71605623778082,-73.95100442822837,Entire home/apt,187,30,27,2019-09-16 18:47:27.449489900,0.018083139431238848,2,192
3556,Listing_3556,318,Host_38,Queens,Neighborhood_138,40.555313044611204,-73.74149426955344,Private room,54,30,19,2019-09-16 20:32:18.627725548,0.3999624672839348,3,224
3557,Listing_3557,59,Host_228,Manhattan,Neighborhood_11,40.72129654500014,-73.98759189137678,Entire home/apt,240,1,20,2019-09-16 22:17:09.805961192,5.396433971858009,2,266
3558,Listing_3558,258,Host_934,Brooklyn,Neighborhood_135,40.65158598122134,-73.92907504555954,Private room,117,7,19,2019-09-17 00:02:00.984196840,3.7869332371175073,2,8
3559,Listing_3559,960,Host_909,Manhattan,Neighborhood_77,40.73513139208219,-73.93981744474917,Private room,192,7,19,2019-09-17 01:46:52.162432488,5.747461658592934,3,262
3560,Listing_3560,793,Host_637,Brooklyn,Neighborhood_108,40.59220880870269,-73.95674878915129,Private room,217,1,19,2019-09-17 03:31:43.340668136,2.5850675647324173,1,45
3561,Listing_3561,425,Host_278,Manhattan,Neighborhood_189,40.7660831298527,-74.01883567969521,Entire home/apt,320,2,24,2019-09-17 05:16:34.518903784,2.5001230214982444,4,121
3562,Listing_3562,531,Host_285,Bronx,Neighborhood_194,40.81341781352719,-73.87184077658837,Private room,87,1,17,2019-09-17 07:01:25.697139428,2.0655874763842297,4,343
3563,Listing_3563,166,Host_510,Manhattan,Neighborhood_94,40.79296974986654,-73.95334652204714,Private room,88,2,19,2019-09-17 08:46:16.875375076,0.856913543218297,4,176
3564,Listing_3564,25,Host_649,Brooklyn,Neighborhood_86,40.62269108177406,-73.9742236861196,Private room,148,7,33,2019-09-17 10:31:08.053610724,2.271797453686613,3,263
3565,Listing_3565,935,Host_987,Brooklyn,Neighborhood_181,40.631974965652525,-73.8778316793805,Entire home/apt,220,2,38,2019-09-17 12:15:59.231846372,0.08789124116182756,0,316
3566,Listing_3566,4,Host_366,Queens,Neighborhood_65,40.55401058059106,-73.70465651744368,Private room,81,2,24,2019-09-17 14:00:50.410082020,3.0558797092419288,3,163
3567,Listing_3567,3,Host_620,Brooklyn,Neighborhood_27,40.69620832479718,-73.89954841470524,Private room,90,7,24,2019-09-17 15:45:41.588317664,5.083261242709472,1,44
3568,Listing_3568,418,Host_68,Queens,Neighborhood_135,40.77432624724676,-73.8801137049065,Private room,106,30,22,2019-09-17 17:30:32.766553312,1.9271805221436884,5,115
3569,Listing_3569,362,Host_104,Queens,Neighborhood_65,40.74243065807515,-73.85769865312753,Entire home/apt,187,1,26,2019-09-17 19:15:23.944788960,0.5678409391281416,4,241
3570,Listing_3570,906,Host_401,Bronx,Neighborhood_58,40.899944280278575,-73.9220178133305,Entire home/apt,100,7,23,2019-09-17 21:00:15.123024608,5.842567940123741,11,18
3571,Listing_3571,369,Host_246,Manhattan,Neighborhood_25,40.72861209078238,-73.9756106640764,Entire home/apt,173,1,29,2019-09-17 22:45:06.301260252,0.773865653286155,3,307
3572,Listing_3572,539,Host_677,Brooklyn,Neighborhood_48,40.6474601751605,-73.94588597862602,Entire home/apt,192,1,26,2019-09-18 00:29:57.479495900,3.1721849806769957,1,220
3573,Listing_3573,880,Host_192,Bronx,Neighborhood_4,40.812779576692215,-73.79935819102117,Entire home/apt,47,3,23,2019-09-18 02:14:48.657731548,4.855114123524718,3,210
3574,Listing_3574,346,Host_707,Staten Island,Neighborhood_136,40.55999642236307,-74.1537734188836,Entire home/apt,111,3,29,2019-09-18 03:59:39.835967196,1.5140712443716067,4,286
3575,Listing_3575,731,Host_644,Bronx,Neighborhood_115,40.88198186804823,-73.92227193164965,Private room,92,3,26,2019-09-18 05:44:31.014202844,5.048937239373786,3,46
3576,Listing_3576,897,Host_296,Brooklyn,Neighborhood_196,40.7057840545097,-73.85212899697449,Entire home/apt,165,1,23,2019-09-18 07:29:22.192438488,3.3421508442409285,2,252
3577,Listing_3577,44,Host_144,Manhattan,Neighborhood_188,40.754732874234314,-73.97863456037153,Private room,182,1,22,2019-09-18 09:14:13.370674136,1.991614079286707,2,220
3578,Listing_3578,724,Host_907,Brooklyn,Neighborhood_4,40.62971071470911,-73.91848902483333,Entire home/apt,148,7,23,2019-09-18 10:59:04.548909784,,3,306
3579,Listing_3579,564,Host_731,Queens,Neighborhood_136,40.54708164667189,-73.88398117069403,Entire home/apt,104,1,16,2019-09-18 12:43:55.727145432,3.7320009198777053,3,310
3580,Listing_3580,153,Host_26,Brooklyn,Neighborhood_90,40.639365624825054,-73.93958466074375,Entire home/apt,136,1,18,2019-09-18 14:28:46.905381076,3.6923065595265023,5,276
3581,Listing_3581,202,Host_251,Brooklyn,Neighborhood_16,40.59549142482978,-73.99787469733258,Entire home/apt,122,3,23,2019-09-18 16:13:38.083616724,3.024058302819138,8,9
3582,Listing_3582,321,Host_607,Bronx,Neighborhood_147,40.796283178172565,-73.83488353231566,Private room,34,2,32,,1.6484249228023962,4,131
3583,Listing_3583,464,Host_866,Brooklyn,Neighborhood_129,40.63518664067241,-74.04667675465457,Private room,74,1,32,2019-09-18 19:43:20.440088020,1.8291626767304667,4,303
3584,Listing_3584,11,Host_712,Bronx,Neighborhood_101,40.89913786724389,-73.79740620076163,Entire home/apt,134,1,27,2019-09-18 21:28:11.618323668,0.5284744371565837,6,312
3585,Listing_3585,580,Host_615,Brooklyn,Neighborhood_162,40.72329299207742,-73.9715945887842,Entire home/apt,139,7,14,2019-09-18 23:13:02.796559312,1.4623422370964712,1,139
3586,Listing_3586,227,Host_193,Manhattan,Neighborhood_112,40.7526208676724,-73.98802814250907,Entire home/apt,179,30,21,2019-09-19 00:57:53.974794960,1.6669505162413936,2,122
3587,Listing_3587,633,Host_381,Brooklyn,Neighborhood_45,40.729625375522176,-73.89505700439776,Private room,113,1,19,2019-09-19 02:42:45.153030608,0.3522089557887871,2,137
3588,Listing_3588,333,Host_2,Queens,Neighborhood_63,40.64512088548531,-73.83144762778446,Private room,82,2,34,2019-09-19 04:27:36.331266256,0.6618884200747384,1,66
3589,Listing_3589,469,Host_759,Manhattan,Neighborhood_94,40.70121152701096,-73.97315649270485,Entire home/apt,188,1,25,2019-09-19 06:12:27.509501904,1.6215179312262225,4,135
3590,Listing_3590,15,Host_603,Manhattan,Neighborhood_134,40.79839282017016,-73.97292451819243,Private room,306,3,31,2019-09-19 07:57:18.687737548,4.063515138718143,2,324
3591,Listing_3591,57,Host_45,Staten Island,Neighborhood_36,40.64948311622638,-74.06147272528948,Private room,78,1,27,2019-09-19 09:42:09.865973196,1.1054099461873566,2,245
3592,Listing_3592,330,Host_939,Manhattan,Neighborhood_121,40.772941999325425,-73.96976715444035,Entire home/apt,205,3,23,2019-09-19 11:27:01.044208844,3.1310975993272026,2,99
3593,Listing_3593,64,Host_3,Brooklyn,Neighborhood_103,40.686057395738445,-73.96622535466092,Entire home/apt,224,2,26,2019-09-19 13:11:52.222444492,3.0474195929731724,3,239
3594,Listing_3594,230,Host_930,Brooklyn,Neighborhood_66,40.68038060074336,-74.02567757700855,Private room,255,2,30,2019-09-19 14:56:43.400680136,5.004228477741938,3,149
3595,Listing_3595,11,Host_848,Brooklyn,Neighborhood_119,40.71556233961151,-73.94219835248794,Private room,134,7,30,2019-09-19 16:41:34.578915784,3.6549828323495386,5,34
3596,Listing_3596,633,Host_449,Queens,Neighborhood_8,40.54822526047536,-73.71898687159414,Private room,65,2,20,,5.501994472163045,3,131
3597,Listing_3597,224,Host_576,Manhattan,Neighborhood_195,40.75983789431995,-73.98132026490028,Private room,112,3,33,2019-09-19 20:11:16.935387080,3.7686082158924097,4,277
3598,Listing_3598,737,Host_135,Brooklyn,Neighborhood_27,40.64980088400981,-73.87263802686812,Entire home/apt,292,1,24,2019-09-19 21:56:08.113622728,0.15309382679550154,5,61
3599,Listing_3599,637,Host_291,Brooklyn,Neighborhood_34,40.581685847399804,-74.00456091706245,Private room,85,1,23,2019-09-19 23:40:59.291858372,2.2889524313700385,0,123
3600,Listing_3600,660,Host_278,Queens,Neighborhood_28,40.62650501130241,-73.95179245093343,Private room,65,2,29,2019-09-20 01:25:50.470094020,4.194287856336676,0,49
3601,Listing_3601,740,Host_176,Manhattan,Neighborhood_159,40.709703577850995,-73.96644912002334,Entire home/apt,371,2,34,2019-09-20 03:10:41.648329668,2.850731366516965,2,187
3602,Listing_3602,542,Host_928,Brooklyn,Neighborhood_145,40.72979808779133,-73.8611062094377,Private room,219,2,34,2019-09-20 04:55:32.826565316,2.5163872189294847,4,26
3603,Listing_3603,506,Host_282,Manhattan,Neighborhood_108,40.729598321371626,-73.99104371353184,Private room,120,3,32,2019-09-20 06:40:24.004800960,4.029273785375168,5,179
3604,Listing_3604,522,Host_120,Manhattan,Neighborhood_123,40.75232442393091,-73.9605024609458,Entire home/apt,209,2,22,2019-09-20 08:25:15.183036608,1.7143972779095873,2,39
3605,Listing_3605,54,Host_774,Manhattan,Neighborhood_183,40.73217705702485,-73.99224564638263,Entire home/apt,161,7,28,2019-09-20 10:10:06.361272256,5.453868190151021,6,361
3606,Listing_3606,698,Host_174,Manhattan,Neighborhood_9,40.73627368681209,-73.93003093219393,Entire home/apt,311,2,13,2019-09-20 11:54:57.539507904,2.478861605943504,1,225
3607,Listing_3607,719,Host_439,Bronx,Neighborhood_57,40.84066674387151,-73.84694120535424,Private room,50,1,30,2019-09-20 13:39:48.717743552,3.787306865505197,5,29
3608,Listing_3608,767,Host_459,Manhattan,Neighborhood_45,40.741686978336446,-73.94545063785166,Entire home/apt,436,1,25,2019-09-20 15:24:39.895979196,5.893999599421172,3,307
3609,Listing_3609,157,Host_991,Bronx,Neighborhood_134,40.89073183493056,-73.78474853040517,Private room,33,7,24,2019-09-20 17:09:31.074214844,4.71288137972417,0,216
3610,Listing_3610,641,Host_630,Staten Island,Neighborhood_142,40.56306434342107,-74.11976019989984,Private room,52,1,32,2019-09-20 18:54:22.252450492,3.1897389526289475,5,293
3611,Listing_3611,570,Host_951,Brooklyn,Neighborhood_159,40.58674717066182,-74.0441618319011,Entire home/apt,152,1,26,2019-09-20 20:39:13.430686140,5.156325529496611,3,14
3612,Listing_3612,405,Host_341,Manhattan,Neighborhood_182,40.76129248505227,-73.99269981558444,Private room,113,1,24,2019-09-20 22:24:04.608921788,3.3626263108146768,1,314
3613,Listing_3613,399,Host_697,Brooklyn,Neighborhood_11,40.600908676059554,-73.90509543228421,Shared room,72,2,27,2019-09-21 00:08:55.787157432,2.649920607767635,6,295
3614,Listing_3614,707,Host_755,Queens,Neighborhood_69,40.67377519955497,-73.9308489949577,Entire home/apt,134,2,20,2019-09-21 01:53:46.965393080,5.240717669987972,3,72
3615,Listing_3615,929,Host_726,Brooklyn,Neighborhood_95,40.65734628011011,-73.86470575908807,Entire home/apt,238,1,23,2019-09-21 03:38:38.143628728,0.1629321413456577,1,132
3616,Listing_3616,934,Host_121,Manhattan,Neighborhood_130,40.7521079696104,-73.93085363960948,Private room,285,2,34,2019-09-21 05:23:29.321864376,2.444796820579253,1,213
3617,Listing_3617,403,Host_575,Brooklyn,Neighborhood_103,40.65057068766125,-74.01353424748898,Private room,66,1,32,2019-09-21 07:08:20.500100020,2.0579547994154765,2,359
3618,Listing_3618,900,Host_897,Bronx,Neighborhood_17,40.86762735307827,-73.8121675302171,Entire home/apt,106,3,28,2019-09-21 08:53:11.678335668,4.2845178381724915,2,311
3619,Listing_3619,588,Host_661,Queens,Neighborhood_110,40.66184676363172,-73.93882190416905,Entire home/apt,82,3,27,2019-09-21 10:38:02.856571316,0.07551729092288184,2,334
3620,Listing_3620,89,Host_493,Manhattan,Neighborhood_36,40.76821259555065,-73.94886685976215,Entire home/apt,218,2,18,2019-09-21 12:22:54.034806964,3.9651148728268435,5,34
3621,Listing_3621,866,Host_276,Queens,Neighborhood_131,40.77984389878305,-73.79690807344491,Shared room,129,2,27,2019-09-21 14:07:45.213042612,2.0781674155474694,2,16
3622,Listing_3622,593,Host_969,Manhattan,Neighborhood_191,40.71455096456454,-73.98072838084332,Entire home/apt,362,1,23,2019-09-21 15:52:36.391278256,0.5873602742574278,3,146
3623,Listing_3623,186,Host_987,Manhattan,Neighborhood_43,40.786307399859055,-74.003754359214,Entire home/apt,379,3,25,2019-09-21 17:37:27.569513904,5.881984690413415,6,273
3624,Listing_3624,838,Host_29,Bronx,Neighborhood_93,40.913700479078216,-73.91994629995736,Private room,104,1,28,2019-09-21 19:22:18.747749552,1.2733724271046267,3,329
3625,Listing_3625,780,Host_811,Manhattan,Neighborhood_33,40.70726920059188,-74.0162668123395,Entire home/apt,369,1,23,2019-09-21 21:07:09.925985200,2.094779573685802,3,65
3626,Listing_3626,895,Host_737,Manhattan,Neighborhood_102,40.71017657965514,-74.01213761668022,Private room,210,7,33,2019-09-21 22:52:01.104220844,1.2422795356762761,4,176
3627,Listing_3627,79,Host_685,Manhattan,Neighborhood_29,40.78602056372067,-73.97988262392387,Entire home/apt,125,30,38,2019-09-22 00:36:52.282456492,3.9719471837521327,2,218
3628,Listing_3628,145,Host_244,Bronx,Neighborhood_151,40.880416361939574,-73.81901157419507,Private room,77,7,18,2019-09-22 02:21:43.460692140,4.695097884408936,3,79
